"x","r","lb_2.5","lb_25","ub_97.5","ub_75","prob","d_comb","variable"
19150,1.76408755412606,1.4505473258328,1.65027969192166,2.14415931568586,1.88463624850647,1,2022-06-07,"Rt"
19151,1.76749863884784,1.46111722633257,1.65689509549631,2.12345784218284,1.88330182045062,1,2022-06-08,"Rt"
19152,1.77105613356474,1.47249717201579,1.66335935691294,2.10635365887094,1.87872441425368,1,2022-06-09,"Rt"
19153,1.77322247392226,1.48387685390094,1.6705894720533,2.08849801815843,1.87552532490808,1,2022-06-10,"Rt"
19154,1.7745424521822,1.49493390346388,1.6767899192165,2.07542234326341,1.87291357969097,1,2022-06-11,"Rt"
19155,1.77537224003344,1.50252724443034,1.68146265431791,2.06662137826273,1.87097082647401,1,2022-06-12,"Rt"
19156,1.77743865901246,1.51340045912314,1.68685957814281,2.06282591520912,1.86963445805116,1,2022-06-13,"Rt"
19157,1.78001006918235,1.5212850960213,1.69177990442127,2.05724965134731,1.86875480715618,1,2022-06-14,"Rt"
19158,1.78483151449461,1.5352280404053,1.69726716046577,2.04946069386426,1.8694271841155,1,2022-06-15,"Rt"
19159,1.78719169323576,1.54628776653809,1.703286000273,2.04474688965992,1.8716197301315,1,2022-06-16,"Rt"
19160,1.79161370578628,1.55468269811942,1.70968273694036,2.04362059647157,1.87557268965851,1,2022-06-17,"Rt"
19161,1.79678896247614,1.56150759788783,1.7159141645907,2.04744792923313,1.87911480443654,1,2022-06-18,"Rt"
19162,1.80219544679919,1.56946939394868,1.7226855937712,2.05073623015978,1.88184665984873,1,2022-06-19,"Rt"
19163,1.80671926064952,1.58087164176235,1.72964395002473,2.05407108988065,1.88538835445476,1,2022-06-20,"Rt"
19164,1.81067508365955,1.5914714531781,1.73535562519828,2.05745609637734,1.88823065569071,1,2022-06-21,"Rt"
19165,1.81554479483058,1.60081800159638,1.74120867484514,2.05675610813644,1.89214500096848,1,2022-06-22,"Rt"
19166,1.82019082045119,1.61095650258945,1.74703716583611,2.05580135849272,1.89564750721639,1,2022-06-23,"Rt"
19167,1.82449977561301,1.62164192735658,1.75323217894325,2.05545423644302,1.8985521320841,1,2022-06-24,"Rt"
19168,1.82846890331762,1.63325008269644,1.75856795522671,2.04943947524254,1.89946017840888,1,2022-06-25,"Rt"
19169,1.83102465343717,1.64095437802625,1.76280992622672,2.04970052329023,1.89941333078989,1,2022-06-26,"Rt"
19170,1.83159435107445,1.64593712715923,1.76567505980769,2.05166478466937,1.9009354120539,1,2022-06-27,"Rt"
19171,1.83071479629842,1.64643956703938,1.76586607484939,2.05317037105177,1.90079323205924,1,2022-06-28,"Rt"
19172,1.82944549142539,1.64818411707514,1.76543944362882,2.05270011930869,1.89908987235702,1,2022-06-29,"Rt"
19173,1.82611149475945,1.64685752059302,1.7625655554533,2.044696380107,1.89523485926995,1,2022-06-30,"Rt"
19174,1.8212451492247,1.6450211957356,1.75650973215038,2.03762817887619,1.88841232384983,1,2022-07-01,"Rt"
19175,1.81369548556144,1.63860849325559,1.74979762598979,2.02833396620712,1.88049220120195,1,2022-07-02,"Rt"
19176,1.80243771107653,1.62845978254731,1.74072860048696,2.01670074775342,1.86943366759575,1,2022-07-03,"Rt"
19177,1.79004697626402,1.6175003958477,1.729001551551,2.00247497077539,1.85668433860583,1,2022-07-04,"Rt"
19178,1.77450956650958,1.60626631048542,1.7148004601335,1.98195738623163,1.84008372021654,1,2022-07-05,"Rt"
