"date","variable","strat","type","median","mean","sd","lower_95","lower_50","lower_20","upper_20","upper_50","upper_95"
2022-06-21,"infections",NA,"estimate",13.6708822724857,13.6955868438479,1.10165902704139,11.6242715251802,12.9232628886017,13.4258444280923,13.9417903372482,14.4166949657619,15.9406540192654
2022-06-22,"infections",NA,"estimate",15.4361827282726,15.4607663042725,1.19960332745633,13.2331694095306,14.6307447100742,15.1363410878042,15.7362209314505,16.255333114943,17.8473783670495
2022-06-23,"infections",NA,"estimate",17.3768791211221,17.426600114719,1.30261983459451,14.9640879283872,16.5001887994162,17.0815550373359,17.7232178793872,18.3063055926663,20.0686929165748
2022-06-24,"infections",NA,"estimate",19.5484128209595,19.6016194591688,1.41102410749198,16.9387116083798,18.6097473994623,19.2052623965634,19.9525802460977,20.5460123472755,22.4164722428183
2022-06-25,"infections",NA,"estimate",21.9008529438157,21.9903703506746,1.52608754541339,19.0349266640964,20.9062575243994,21.5251173409711,22.3331383248636,23.0151908550706,25.0484209268714
2022-06-26,"infections",NA,"estimate",24.4934060754075,24.5642817861546,1.64925959335812,21.4700225197051,23.4393397360643,24.0835331117454,24.9205896478,25.6998362989618,27.8571221865428
2022-06-27,"infections",NA,"estimate",27.2725557811432,27.3500982230202,1.7841831696007,23.9561045595691,26.0867116623225,26.8482411626722,27.7406011877117,28.5466255970477,30.9136199725013
2022-06-28,"infections",NA,"estimate",30.249141395083,30.3319339422906,1.93246297446194,26.7416430534151,28.9530677893434,29.8110203320812,30.7533244443821,31.5856354049614,34.3347596926724
2022-06-29,"infections",NA,"estimate",33.4308875388676,33.4857186944431,2.09382296924715,29.6586208684796,31.9875582303129,32.9154831937599,33.984902908117,34.8048826718909,37.7979137019377
2022-06-30,"infections",NA,"estimate",36.7195878258174,36.7794777306861,2.2653355501921,32.6950337105741,35.1593323586911,36.1557830153202,37.270023210053,38.2276713107916,41.4561971956537
2022-07-01,"infections",NA,"estimate",40.1200304319911,40.1742714469194,2.44152336974619,35.8289310760927,38.475904277107,39.5411707670321,40.7041573015758,41.751556118388,45.2727823738303
2022-07-02,"infections",NA,"estimate",43.5631298674928,43.6256345753036,2.61535705440939,38.9251143693254,41.7878665910109,42.9025824623083,44.2049894101799,45.2950931457455,49.0222192208654
2022-07-03,"infections",NA,"estimate",47.0549348869332,47.0854008631339,2.77978466142616,42.0286809139883,45.1467262603748,46.2921270376832,47.6839260827437,48.8861510315446,52.715617561608
2022-07-04,"infections",NA,"estimate",50.4603904418011,50.5037991632946,2.92926856072862,45.1922543017791,48.4687820610171,49.6805430541536,51.1340416545274,52.4193771806537,56.5103170381229
2022-07-05,"infections",NA,"estimate",53.7405747897496,53.8316705842803,3.06085262713306,48.2343733819339,51.6941181175106,53.0177816475194,54.4969780343956,55.8406874471328,59.9999645093332
2022-07-06,"infections",NA,"estimate",56.9979615330094,57.0226186869145,3.17446386480943,51.2096742693059,54.7992877312838,56.1885315093776,57.6927747080125,59.049238966594,63.4977478525551
2022-07-07,"infections",NA,"estimate",59.9392209434788,60.0348947318708,3.27243213800209,53.8536437374055,57.7617003864258,59.1464372838736,60.7458767203255,62.1062358716481,66.676824579113
2022-07-08,"infections",NA,"estimate",62.7579299420749,62.8328480133953,3.35849463273176,56.5928134803434,60.4763150019765,61.8760009181627,63.588222780221,64.9292258866982,69.725484384071
2022-07-09,"infections",NA,"estimate",65.3123863157286,65.387830226849,3.43667577828469,58.7308491790012,63.0296593203465,64.4194820241501,66.0651336056959,67.5481109507496,72.4884689737187
2022-07-10,"infections",NA,"estimate",67.6098008373483,67.6785173990945,3.51034019878657,60.9233544235255,65.2624304942246,66.6467415668471,68.4073250597174,69.9148317756758,75.0298052823581
2022-07-11,"infections",NA,"estimate",69.5477876553672,69.6906883712593,3.5815373904428,62.7790492613132,67.2127263586927,68.6856401824516,70.5034971636787,71.9263911277958,77.1528991581108
2022-07-12,"infections",NA,"estimate",71.2844553540614,71.416563234511,3.65065555481697,64.5191733425879,68.9400952634112,70.4203936162959,72.2802410556235,73.7816913560619,78.9190711243278
2022-07-13,"infections",NA,"estimate",72.7911605608282,72.853848517577,3.71639459455578,65.7743481160169,70.3105071328235,71.801012403793,73.6972469027613,75.2082230033599,80.599564087405
2022-07-14,"infections",NA,"estimate",73.9549808798587,74.0046511595716,3.77606431243491,66.8209484554379,71.44849776804,72.9705664863771,74.9274182164827,76.4731162843226,81.789111729386
2022-07-15,"infections",NA,"estimate",74.8143584313793,74.8744090605534,3.82616996668129,67.6017966716656,72.2404424410398,73.8202556397886,75.8112120305864,77.4037666489751,82.6638342119848
2022-07-16,"infections",NA,"estimate",75.4299197594889,75.4709484452271,3.8631976535185,67.9999614225612,72.8199802709747,74.4069360753868,76.4088634523002,78.0947665799565,83.1970983759785
2022-07-17,"infections",NA,"estimate",75.7957958820331,75.8037291355364,3.88447037764468,68.3292332651866,73.1326437230024,74.7915226559361,76.6949665120017,78.418856366655,83.426177671017
2022-07-18,"infections",NA,"estimate",75.8035590201717,75.8832914757307,3.88887180339034,68.4343025703501,73.2265530988875,74.8902807144581,76.8081491111349,78.5212696732723,83.5419095709727
2022-07-19,"infections",NA,"estimate",75.6406682683989,75.720884442493,3.87714832964411,68.3254166455506,73.0564216996776,74.7704584515417,76.6760700328311,78.3935280779268,83.5349459006743
2022-07-20,"infections",NA,"estimate",75.2467801004147,75.3282396092543,3.85155560285607,67.9138548015981,72.7080055043861,74.3198731391504,76.2666286591905,78.0459537228706,82.8830481112575
2022-07-21,"infections",NA,"estimate",74.6755337418654,74.7177018613653,3.81493052401037,67.4051076279427,72.1639926991072,73.712738301579,75.655458352285,77.3195747729679,82.2948333625167
2022-07-22,"infections",NA,"estimate",73.9332690176541,73.90159427384,3.76962919383957,66.5985880740979,71.3270542934871,72.8985718422189,74.8860815415817,76.3966248122869,81.3808354459227
2022-07-23,"infections",NA,"estimate",72.9253333320619,72.8926935797918,3.71694410537316,65.7502745774995,70.3610897570148,71.9753623874606,73.8401077089888,75.3232240871118,80.1508002688566
2022-07-24,"infections",NA,"estimate",71.7350466053572,71.7043212101598,3.65724228182587,64.6352589742257,69.2560278410932,70.8204215881331,72.5828173274566,74.0613000421457,78.8856156693726
2022-07-25,"infections",NA,"estimate",70.3515158050637,70.3504525000436,3.59064455439355,63.3744664493011,67.960130111525,69.4770984838448,71.1958689096124,72.7564923917797,77.3095765936515
2022-07-26,"infections",NA,"estimate",68.8627537303216,68.8458052152999,3.51778716169825,62.0630163070957,66.506006367802,67.9792735152738,69.6596915582285,71.1086119812573,75.9216806585189
2022-07-27,"infections",NA,"estimate",67.1563268403579,67.2058761969057,3.44023163874174,60.5716593715122,64.9357364789255,66.3182181717415,68.0089942580556,69.3899689464775,74.2233685606385
2022-07-28,"infections",NA,"estimate",65.320750956664,65.4469112161948,3.3603019600425,58.9944064921779,63.2137053622711,64.5451170404058,66.2231059256036,67.558049321608,72.2043691591654
2022-07-29,"infections",NA,"estimate",63.4579974495484,63.5858103996941,3.2804089807788,57.3185608854679,61.4296850544963,62.6911614807316,64.288245961264,65.7047966435374,70.2262289164904
2022-07-30,"infections",NA,"estimate",61.4942546525307,61.63998173762,3.20219060040606,55.4499972612488,59.4915325958183,60.7417183381655,62.2968333231605,63.6608124730746,68.3868476741263
2022-07-31,"infections",NA,"estimate",59.5134432603787,59.6271555590582,3.12592693481835,53.6289560981049,57.5601270299194,58.7711262152022,60.2573379023733,61.600319852113,66.2708008359464
2022-08-01,"infections",NA,"estimate",57.4666437073789,57.5651670305034,3.05055520105649,51.7545235963874,55.4850335706055,56.7323233183736,58.1636152805149,59.4743046783662,63.9814821798299
2022-08-02,"infections",NA,"estimate",55.3931987542307,55.4717079676977,2.97426291420629,49.9222313716191,53.4592096337326,54.6490810761682,56.0914178297205,57.3111790234075,61.7057933756181
2022-08-03,"infections",NA,"estimate",53.2776712520349,53.3640481280109,2.89532826645032,47.9468605935759,51.3762769164023,52.5885084100286,53.9593484572379,55.1904397255986,59.3362904125235
2022-08-04,"infections",NA,"estimate",51.1706734145641,51.2587307382489,2.81279841593939,46.0690833974595,49.3320060445829,50.4789957212208,51.8539920415586,53.074899856444,57.1737123119711
2022-08-05,"infections",NA,"estimate",49.1141746537544,49.1712555945203,2.72673824331703,44.1322075756812,47.2718613557371,48.4106735521029,49.7862423504216,50.9039896741083,55.0066409144897
2022-08-06,"infections",NA,"estimate",47.0308590695654,47.115772332853,2.63802504616206,42.2772526621672,45.2415036249615,46.3929135858001,47.7787695210738,48.7878258787845,52.6753451759394
2022-08-07,"infections",NA,"estimate",45.0813008472367,45.104812150796,2.54788834641658,40.3382239118741,43.2978192067484,44.3518246650505,45.7713091969472,46.7861233431663,50.5253441690683
2022-08-08,"infections",NA,"estimate",43.0953851176728,43.1490846252569,2.45748422231756,38.4551528028565,41.4352293350857,42.4720305702982,43.7434283513466,44.7674098187575,48.101340417001
2022-08-09,"infections",NA,"estimate",41.2172423596985,41.2573568168941,2.36769798510852,36.7634499074112,39.6283591545907,40.5811663348299,41.8534948186671,42.8845839040379,45.9390504854583
2022-08-10,"infections",NA,"estimate",39.3743676032406,39.4364185037048,2.27917536783191,35.0782173794089,37.8665420982688,38.7848533055935,40.0248216494597,41.0195322898997,43.7223004973022
2022-08-11,"infections",NA,"estimate",37.6409880252619,37.6911259330853,2.19245097851899,33.5402464690911,36.1905581336486,37.0297519060753,38.2051763506729,39.2366254036043,41.9054428709932
2022-08-12,"infections",NA,"estimate",35.9776714520379,36.0245103666145,2.10804820329187,32.0334435129658,34.5406726098908,35.4147796585275,36.5288264195146,37.4811701400698,40.0988276396757
2022-08-13,"infections",NA,"estimate",34.4182123515183,34.437936296379,2.02650901310886,30.5875846280468,33.0443397118397,33.869969246442,34.9519085728544,35.7923052218261,38.340370610196
2022-08-14,"infections",NA,"estimate",32.9255045799039,32.9312947619152,1.94837633616144,29.2272966303135,31.6003622616298,32.3938125334977,33.4321401474436,34.2152385013022,36.7487941938519
2022-08-15,"infections",NA,"estimate",31.4972315562707,31.5032166872524,1.87415407893048,27.9922513985746,30.2197231849177,30.9949044842788,31.9692450530931,32.751404177667,35.1920669558421
2022-08-16,"infections",NA,"estimate",30.1347273507236,30.1512970464622,1.80424323186677,26.7475240136205,28.906771552229,29.6779736801013,30.5993525644802,31.3630750393694,33.7415988356927
2022-08-17,"infections",NA,"estimate",28.8625499666057,28.8723131481541,1.7388496328487,25.4834039621038,27.7174770625019,28.4360081624846,29.3175004233219,30.0428963882343,32.3667461013099
2022-08-18,"infections",NA,"estimate",27.662903219031,27.6624313453984,1.67789558283218,24.4341033212728,26.5313935411477,27.2412415416923,28.0868755139051,28.7795289092628,31.0440933622348
2022-08-19,"infections",NA,"estimate",26.519686075602,26.5173972217832,1.62100392324424,23.3861086866484,25.4077203036343,26.0934853088988,26.9241410654199,27.5774806937668,29.8446959453849
2022-08-20,"infections",NA,"estimate",25.4322741419297,25.4327063220271,1.56761005142535,22.4475651049812,24.3906674632234,25.0381669040775,25.7934203058446,26.4257635553314,28.714921821739
2022-08-21,"infections",NA,"estimate",24.3828236684862,24.4037529687965,1.51718427011022,21.5755486144388,23.3698204382035,24.0512537444168,24.7575455699435,25.344495377567,27.4649047727068
2022-08-22,"infections",NA,"estimate",23.3948312323761,23.425954858938,1.46945877961992,20.6893066345485,22.4099980312253,23.0581771916183,23.736712556442,24.3405662842403,26.4614597261173
2022-08-23,"infections",NA,"estimate",22.4633562865544,22.4948526000432,1.42451910745742,19.7841926300324,21.509021865339,22.1052439107791,22.7794507973441,23.3686203934899,25.4337399842982
2022-08-24,"infections",NA,"estimate",21.5619533661875,21.6061866303804,1.38267821727312,19.011384337198,20.6683601083941,21.218167988006,21.8785793588661,22.4491610892166,24.5442409692071
2022-08-25,"infections",NA,"estimate",20.6976438388537,20.755957668891,1.34417906243754,18.2166638494747,19.8505217086528,20.3516846368616,21.0311950710653,21.5742335805337,23.6129540276244
2022-08-26,"infections",NA,"estimate",19.9092045898426,19.9404785074522,1.30888812715232,17.4647236492219,19.0500045171756,19.5730854489979,20.2183964860991,20.721335650016,22.726578974555
2022-08-27,"infections",NA,"estimate",19.1279116369976,19.1564229504684,1.2761610770095,16.7926163689478,18.2720338146461,18.792512585806,19.4271925635495,19.932993583833,21.9359221405687
2022-08-28,"infections",NA,"estimate",18.3704775527546,18.4008726811711,1.24495714283168,16.0390185545968,17.5275871245303,18.0394399124487,18.6397605860689,19.1516624045873,21.0991766858313
2022-08-29,"infections",NA,"estimate",17.6366751456791,17.6713574954614,1.21412579396444,15.4130624382154,16.8321289807195,17.3115108128626,17.911312563065,18.4095076371244,20.3170704555256
2022-08-30,"infections",NA,"estimate",16.9106148384207,16.9658815968087,1.18270549919578,14.800546817357,16.1579710833972,16.626772745508,17.1979210508221,17.6777471385174,19.490966982715
2022-08-31,"infections",NA,"estimate",16.2205805497776,16.2829295907657,1.15011106392324,14.147682969981,15.509946338621,15.9646008347554,16.4841329008086,16.9695644888466,18.8004170717885
2022-09-01,"infections",NA,"estimate",15.5695737679008,15.6214492387651,1.11618640469292,13.501646567282,14.8709413776725,15.3034226642183,15.7963367000347,16.2799645241068,18.0033854041406
2022-09-02,"infections",NA,"estimate",14.931628328345,14.9808116915669,1.0811694362384,12.9724319047342,14.2464411968457,14.6705989168468,15.1775019171283,15.6247205173579,17.3220896313391
2022-09-03,"infections",NA,"estimate",14.3169606329106,14.3607523881076,1.04561525668563,12.4471728924852,13.6518441335132,14.0502245441895,14.5582613154354,14.9945930662194,16.6240108628771
2022-09-04,"infections",NA,"estimate",13.7242529018531,13.7612971605546,1.01028722205319,11.950101975217,13.0663568517309,13.4624288346882,13.9585929796394,14.3929390994267,15.9255319551338
2022-09-05,"infections",NA,"estimate",13.1616766039391,13.1826791597924,0.976008193380473,11.4394190629069,12.5080631477733,12.8965545011824,13.376263613693,13.8119358328812,15.2729209497197
2022-09-06,"infections",NA,"estimate",12.6064387417749,12.6252533688023,0.943485393169485,10.9081386980049,11.9551060449821,12.358309485964,12.831649286748,13.2522324249829,14.6148759178949
2022-09-07,"infections",NA,"estimate",12.0590264870019,12.0894161888333,0.913156960541788,10.4365204356462,11.4290772182243,11.8441273003587,12.2928174829438,12.6964976158589,14.0375219697017
2022-09-08,"infections",NA,"estimate",11.5653569061788,11.5755370313903,0.885120875676018,9.97504611299844,10.9266306448302,11.339120485572,11.7751664563597,12.1536510735654,13.4411737728758
2022-09-09,"infections",NA,"estimate",11.0816829374333,11.0839066466982,0.85918136352446,9.47588342374308,10.468697787583,10.8564887054938,11.2895077820561,11.6575034895106,12.8760431342382
2022-09-10,"infections",NA,"estimate",10.6172033937833,10.6147034430482,0.834993143039662,9.05921307835336,10.0299552887904,10.3868001958704,10.8163141034937,11.1680983842572,12.4054050719481
2022-09-11,"infections",NA,"estimate",10.1528924637763,10.1679754799862,0.812229153340748,8.70401646876699,9.60345424627892,9.93943839515205,10.3555099050558,10.6956925777459,11.8941732536512
2022-09-12,"infections",NA,"estimate",9.737904670792,9.74363347316701,0.790682729696937,8.32364323650435,9.19853587771032,9.53716092778947,9.94610827083226,10.2585280340815,11.3939230567535
2022-09-13,"infections",NA,"estimate",9.33869143873788,9.34145004508198,0.770262067358435,7.9734251913148,8.79210217371179,9.13147900321641,9.53262242118532,9.84513843274823,10.9298549553758
2022-09-14,"infections",NA,"estimate",8.96650975435398,8.96106233190463,0.750911737106657,7.57488883896336,8.43365182768856,8.74839930911308,9.14298380874744,9.44791303300789,10.5016308215948
2022-09-15,"infections",NA,"estimate",8.59640210382463,8.60197749528496,0.732536628025493,7.2410989196129,8.08346681941473,8.40828761104561,8.79335210624873,9.06850563527238,10.1218823164284
2022-09-16,"infections",NA,"estimate",8.24963524595766,8.26358214787431,0.714978638012107,6.90260473485146,7.76037295839669,8.07297743236254,8.44661961492195,8.72363523919604,9.69368955828717
2022-09-17,"infections",NA,"estimate",7.93673772385207,7.94515657394736,0.698045322640158,6.60831349537466,7.46369933164622,7.75372674624084,8.11863558644854,8.39722017083076,9.36774206152457
2022-09-18,"infections",NA,"estimate",7.63254616704783,7.64589331597076,0.681564009533679,6.35525954985354,7.18693071666622,7.45927439627691,7.80908237609589,8.08567544461972,9.02958162807367
2022-09-19,"infections",NA,"estimate",7.3446109031916,7.36491802249426,0.665438253712179,6.12457044299197,6.9196221440624,7.17904320704539,7.51592241313006,7.79394299477087,8.71467432439981
2022-09-20,"infections",NA,"estimate",7.08915851306207,7.1013092320185,0.649689339257335,5.88087449587173,6.67675563558281,6.91793270852579,7.25201553340175,7.52101764793754,8.43967989852679
2022-09-21,"infections",NA,"estimate",6.83753375453605,6.85411370025761,0.634464863972071,5.6601412992073,6.43670200488543,6.67698866367673,6.99923724734315,7.26114079685585,8.1611965859889
2022-09-22,"infections",NA,"estimate",6.60812738685852,6.62235526784053,0.620002598328138,5.45206639696728,6.21037673378623,6.44669217140427,6.75902811344886,7.01830691907142,7.86575116212947
2022-09-23,"infections",NA,"estimate",6.38816786463974,6.40503765976175,0.606557190167822,5.24552897983467,5.9945418643437,6.22796570732928,6.53384389139503,6.78852490944735,7.62250163975452
2022-09-24,"infections",NA,"estimate",6.18095025564324,6.20114389919507,0.594316929715677,5.06165801330798,5.79253261015222,6.03171622102604,6.32763831847234,6.5858059425466,7.39930240641891
2022-09-25,"infections",NA,"estimate",5.99520453860902,6.00963610934739,0.583341778921185,4.89682275536434,5.60749448234469,5.8390942171097,6.13007460675848,6.38704283216696,7.20786731122339
2022-09-26,"infections",NA,"estimate",5.81566191141837,5.8294589346403,0.573541514179627,4.73432097182622,5.4315982497209,5.66284950832127,5.94561352102595,6.20201503799645,7.00182429988007
2022-09-27,"infections",NA,"estimate",5.64821424373215,5.65954797995717,0.564696928318787,4.60103024842079,5.2664791494409,5.49515143819505,5.78042844159719,6.02189348147867,6.82386491174392
2022-09-28,"infections",NA,"estimate",5.48861449568248,5.49884233121535,0.556517088212421,4.44308428358923,5.11225541368646,5.33989253129173,5.62535020538543,5.84440221026871,6.64397972847976
2022-09-29,"infections",NA,"estimate",5.33643425588937,5.34629828888157,0.548717691059575,4.30611277325723,4.96928000175587,5.18931694601706,5.47336528720678,5.68854047003351,6.50265179602566
2022-09-30,"infections",NA,"estimate",5.19271288051928,5.20090077807052,0.541093650634429,4.16309703546238,4.82456781710952,5.04563691960604,5.33014406718058,5.54552306607722,6.33998309524508
2022-10-01,"infections",NA,"estimate",5.05941202721822,5.06166999195788,0.53355288332536,4.06531138520213,4.68899350778477,4.91096709868492,5.18790215667219,5.40427065910688,6.17775390108817
2022-10-02,"infections",NA,"estimate",4.91786403045974,4.92766327114079,0.526094675034235,3.94543204061658,4.55398227177779,4.78201468809863,5.05391428218898,5.26487537456,6.02239903360275
2022-10-03,"infections",NA,"estimate",4.77891865765628,4.79797460948843,0.518750284107746,3.83656138353441,4.42767267132162,4.65275532189693,4.914679874006,5.13453519244958,5.87522276896379
2022-10-04,"infections",NA,"estimate",4.6585693990942,4.67173500721255,0.51152697326164,3.7411517765082,4.30772964245521,4.53321965237407,4.78348755927379,5.00130680810727,5.74272074824997
2022-10-05,"infections",NA,"estimate",4.53418783979518,4.54811578649156,0.504389119511857,3.64177178313462,4.19062843277611,4.40162837830817,4.6548332956897,4.87722577016457,5.61148345532949
2022-10-06,"infections",NA,"estimate",4.40920231986568,4.42633491670415,0.497280057246983,3.52737368056398,4.07162740829422,4.28463909274051,4.52609232378136,4.73857427648552,5.49031388492026
2022-10-07,"infections",NA,"estimate",4.28585359055407,4.30566479271679,0.490160366132829,3.41035955519317,3.95417994966956,4.15874050673179,4.40842095492657,4.6102131030793,5.3176568203006
2022-10-08,"infections",NA,"estimate",4.1574562022992,4.18543962541662,0.48303052422303,3.32307057868309,3.83922475836392,4.03838033337958,4.28512470368181,4.47511928258842,5.19594870252618
2022-10-09,"infections",NA,"estimate",4.03630667292753,4.06506153898417,0.475920034450565,3.22241642148815,3.72231000928338,3.92551266778672,4.16095903884385,4.36112794931263,5.05535667313235
2022-10-10,"infections",NA,"estimate",3.91750133827276,3.94400583408515,0.468849045607346,3.12716476527487,3.59920693919,3.80521665354224,4.03780141858495,4.23143816225079,4.92324993404487
2022-10-11,"infections",NA,"estimate",3.79280289676935,3.8218267547676,0.461785473184554,3.00232738099285,3.48695617680755,3.68663700343782,3.91710912972255,4.10437685486904,4.80970256684185
2022-10-12,"infections",NA,"estimate",3.67184163763987,3.69816497213393,0.454621359714719,2.88583069313407,3.3640430068849,3.55950775150065,3.78435079536544,3.98103054506464,4.65935022271137
2022-10-13,"infections",NA,"estimate",3.55443051091242,3.5727569821904,0.447179642362661,2.77406456455922,3.25148309297825,3.43257410361486,3.65399473129662,3.85252547392053,4.52873516496644
2022-10-14,"infections",NA,"estimate",3.41847420323806,3.44544531380676,0.439246742138746,2.65523731598032,3.13660806869457,3.31025157037323,3.52511476873351,3.71801643415746,4.38063044095322
2022-10-15,"infections",NA,"estimate",3.28696420206655,3.31618756679419,0.430616424253084,2.54205748169959,3.0162111486644,3.17997227085597,3.39249535155826,3.57603687141647,4.2553641306129
2022-10-16,"infections",NA,"estimate",3.1582426175553,3.18506225533204,0.421129702621702,2.43228023133108,2.89483493625727,3.05255887536361,3.25774659668387,3.4422294491716,4.10726047392172
2022-10-17,"infections",NA,"estimate",3.02633974080211,3.05227010970664,0.41070231935646,2.32439555688902,2.77329498878051,2.92465507444099,3.12502851617555,3.30660844812475,3.96432079249072
2022-10-18,"infections",NA,"estimate",2.89026480916186,2.918130391932,0.399340206343592,2.21054838134564,2.64434169333816,2.79253649961349,2.97998047056047,3.16181679776108,3.81035107576845
2022-10-19,"infections",NA,"estimate",2.75370802646017,2.78307240192086,0.387148372374127,2.09920877400912,2.52632630197387,2.66426748473752,2.84452922067952,3.01519352639647,3.66426535558667
2022-10-20,"infections",NA,"estimate",2.60677204259371,2.64762252860143,0.374336855820657,1.9834210544615,2.40047552805336,2.53755721521937,2.70528914059077,2.88210934964871,3.50772718244182
2022-10-21,"infections",NA,"estimate",2.47714048356172,2.51238716428734,0.361221075420228,1.86993005059309,2.27057775229473,2.4071982366306,2.56182794379351,2.74157167437349,3.33111831355597
2022-10-22,"infections",NA,"estimate",2.3480405366561,2.37803189297696,0.348209098996389,1.75696465049406,2.14494561866129,2.27547528926576,2.42467955248982,2.59664080191621,3.1753041050913
2022-10-23,"infections",NA,"estimate based on partial data",2.21705373980827,2.24525771247055,0.335769511609132,1.64957184118023,2.01302235799922,2.14536782951502,2.29797598431933,2.44752700576077,2.98827066975915
2022-10-24,"infections",NA,"estimate based on partial data",2.09288757246314,2.11477549902135,0.324380072575223,1.54292578284319,1.89135265209966,2.01578400833884,2.16861751273896,2.31486982209463,2.83280965315905
2022-10-25,"infections",NA,"estimate based on partial data",1.96423069899489,1.98728023020898,0.314465135119204,1.43004059673492,1.77114274950241,1.89346219504452,2.04097896414936,2.18816576952245,2.6803474324076
2022-10-26,"infections",NA,"estimate based on partial data",1.84572139800456,1.86342654398469,0.306335342979639,1.31910473781129,1.64991339698826,1.77090690241898,1.92055379838076,2.05923816884164,2.51518125301115
2022-10-27,"infections",NA,"estimate based on partial data",1.72586185714751,1.74380709486115,0.300144783205256,1.20815217418154,1.53174532514639,1.6496400170723,1.79641431516187,1.93045035297305,2.38142584669264
2022-10-28,"infections",NA,"estimate based on partial data",1.61201563398433,1.62893497166925,0.295877609390327,1.10275237051702,1.42136465865618,1.53293485704735,1.68549377911061,1.81457431815226,2.25755692629076
2022-10-29,"infections",NA,"estimate based on partial data",1.49992203183406,1.51923117818271,0.293367928151482,1.00990265939502,1.30739345485128,1.42271248921806,1.58481819828888,1.70238955103863,2.1448383453935
2022-10-30,"infections",NA,"estimate based on partial data",1.39076266163778,1.41501778156114,0.292345924174361,0.91280975257624,1.20338340250289,1.31645923364935,1.47433203963045,1.59857124132915,2.04018040907414
2022-10-31,"infections",NA,"estimate based on partial data",1.28891728854785,1.31651676179771,0.292495002006081,0.810479437828707,1.10142593706528,1.22226384965128,1.37290458845359,1.50307733382488,1.93930561691711
2022-11-01,"infections",NA,"estimate based on partial data",1.19524990775258,1.22385392330569,0.293503466340371,0.713748455962371,1.00845461337044,1.12753282668142,1.28081483808832,1.41005705524943,1.86653613244253
2022-11-02,"infections",NA,"estimate based on partial data",1.11019602704705,1.1370666491481,0.295099821490525,0.630204159862992,0.919530246238009,1.03856396224747,1.19224087767503,1.3184463788266,1.77893494073958
2022-11-03,"infections",NA,"estimate based on partial data",1.02673994828653,1.05611400004844,0.297069137262113,0.555504794283359,0.839710694507309,0.953033619982973,1.10640559352279,1.23834935282554,1.72162866499901
2022-11-04,"infections",NA,"estimate based on partial data",0.946195719702726,0.98088778509584,0.299254648526694,0.484118803131711,0.764559678285719,0.876759278055201,1.03093018932943,1.15930529910954,1.66178247002894
2022-11-05,"infections",NA,"estimate based on partial data",0.876250596809152,0.91122367571829,0.301551531310421,0.421113106355705,0.693854721833872,0.804376858495765,0.949973665381978,1.08728005190672,1.59340848507431
2022-11-06,"infections",NA,"estimate based on partial data",0.805469174651996,0.846911968299736,0.303898864602017,0.366998431891885,0.627428875260459,0.736991294594692,0.886064871723406,1.0227942279524,1.54239260485374
2022-11-07,"infections",NA,"estimate based on partial data",0.740001795703626,0.78770797786381,0.306272941792623,0.318728533026737,0.568285543756348,0.673147447991786,0.821860216909407,0.965654232852128,1.4988622807601
2022-11-08,"infections",NA,"estimate based on partial data",0.683504155203005,0.733342143582439,0.308682374471512,0.277188685315549,0.512358856948305,0.614682976084163,0.763321791593929,0.90931474866287,1.44661625848193
2022-11-09,"infections",NA,"estimate based on partial data",0.628784385014846,0.683529795017584,0.311164062195527,0.239619189986049,0.459280042122363,0.560025842535556,0.709721030747293,0.851369009023783,1.41312224066489
2022-11-10,"infections",NA,"estimate based on partial data",0.578186784812556,0.63798031827046,0.313779181483118,0.205752178297787,0.412239928973115,0.51118405250112,0.659850483293066,0.801533534384549,1.37981720395002
2022-11-11,"infections",NA,"estimate based on partial data",0.535456731206452,0.596405321468896,0.316609207533538,0.172537455792373,0.36575668998935,0.463201636762616,0.609738528108023,0.749740551931779,1.34751568378392
2022-11-12,"infections",NA,"estimate based on partial data",0.495822026794079,0.558525405433071,0.319752798861902,0.145518689616526,0.326204607532162,0.42089042032757,0.565137325007537,0.707236896009593,1.33251251700329
2022-11-13,"infections",NA,"estimate based on partial data",0.457073020920554,0.524075295407203,0.323324632661939,0.122907883257955,0.29360915731788,0.383055937608683,0.527418387784707,0.664228448216301,1.34928982095343
2022-11-14,"infections",NA,"estimate based on partial data",0.419588522769883,0.492807324477472,0.327456923196859,0.102734608402039,0.262675789429753,0.350149861386907,0.490387763023038,0.62621314464684,1.33867103594122
2022-11-15,"infections",NA,"estimate based on partial data",0.386064536359732,0.464493489658384,0.332303656142164,0.0858384582045107,0.233506186240675,0.318324257079892,0.45700934708592,0.595128916459385,1.33362502885379
2022-11-16,"infections",NA,"forecast",0.358257603054354,0.438347509026498,0.328647858805406,0.0755563611521713,0.211794373768334,0.292882514541365,0.426461208400183,0.561313866416472,1.30762615467253
2022-11-17,"infections",NA,"forecast",0.331645349685095,0.413959271927029,0.325847843108991,0.0661679996964705,0.192276579238243,0.268879258423515,0.397873650788484,0.527961477328637,1.27446673271324
2022-11-18,"infections",NA,"forecast",0.306192811301263,0.39126879253709,0.323873037987293,0.0577982794931837,0.17435076971954,0.247067190535573,0.372695179366516,0.498228749414889,1.24330915529578
2022-11-19,"infections",NA,"forecast",0.283238328140328,0.370196633790898,0.322657885752695,0.0502804328979305,0.157605597491494,0.22651918788208,0.348905014272909,0.470574621683363,1.2318711274427
