"x","r","lb_2.5","lb_25","ub_97.5","ub_75","prob","d_comb","variable"
19182,1.67089187881696,1.51905099131244,1.61565778233027,1.86417429205739,1.72568517518867,1,2022-07-09,"Rt"
19183,1.63921735148854,1.48776147162705,1.58317011190444,1.82158689606185,1.68928892039105,1,2022-07-10,"Rt"
19184,1.60076444999893,1.45827636550044,1.54918309461474,1.77666518023057,1.65182728307787,1,2022-07-11,"Rt"
19185,1.5616587275715,1.4274392539303,1.5126049031494,1.73272177972384,1.61440525733889,1,2022-07-12,"Rt"
19186,1.51999597090082,1.38958333092733,1.47380846813752,1.6883277811497,1.57245537417004,1,2022-07-13,"Rt"
19187,1.47925402698844,1.34996571764141,1.43713980736063,1.64223918296379,1.5331746602795,1,2022-07-14,"Rt"
19188,1.44298639904061,1.31336542911332,1.39906329314022,1.59302941569643,1.4902011337031,1,2022-07-15,"Rt"
19189,1.40691205772568,1.28268368420052,1.36408955279384,1.55599738034805,1.45371769524179,1,2022-07-16,"Rt"
19190,1.371158736136,1.24477230695856,1.32856200182126,1.51822731668948,1.41752005405561,1,2022-07-17,"Rt"
19191,1.33770449137837,1.2102483364306,1.29323063723058,1.48334117093483,1.38438106223837,1,2022-07-18,"Rt"
19192,1.30387067936011,1.1743994933369,1.26140404127315,1.4451116436623,1.35106210733742,1,2022-07-19,"Rt"
19193,1.27198904449688,1.1470159086071,1.22895716264068,1.41188785079217,1.31697226957116,1,2022-07-20,"Rt"
19194,1.24067563151852,1.11929304171342,1.19942132402709,1.3750660315821,1.28754265543898,1,2022-07-21,"Rt"
19195,1.20870818796977,1.08728343397436,1.17031636353287,1.34356880670606,1.25607116338711,0.998,2022-07-22,"Rt"
19196,1.18084911027512,1.06416971085984,1.1404719528953,1.31638314325843,1.22488078283922,0.993333333333333,2022-07-23,"Rt"
19197,1.15265174761443,1.03741920006575,1.11342197568253,1.28737441215992,1.19746145410431,0.988666666666667,2022-07-24,"Rt"
19198,1.12660623749752,1.00882882463092,1.08807011491848,1.25760902792435,1.16884352183477,0.979333333333333,2022-07-25,"Rt"
19199,1.103053391174,0.986675698556054,1.06521705964702,1.22321067950989,1.14289206515063,0.956666666666667,2022-07-26,"Rt"
19200,1.07999386693962,0.962706137618741,1.04312087603146,1.19539982597247,1.11889029906215,0.909333333333333,2022-07-27,"Rt"
19201,1.05875561941841,0.940709180281084,1.02044432245049,1.17234635807575,1.09508111220115,0.844,2022-07-28,"Rt"
19202,1.03748154835555,0.922285632543655,0.998901832918625,1.14974166352492,1.07424329671411,0.746666666666667,2022-07-29,"Rt"
19203,1.01670243524918,0.907717082634415,0.980215506076738,1.13448780882984,1.05285431200369,0.624666666666667,2022-07-30,"Rt"
19204,0.998271159051958,0.895993049466976,0.965195428933555,1.11131673074973,1.03267719668833,0.488,2022-07-31,"Rt"
19205,0.980556800351713,0.8812306331585,0.948967700556667,1.08802857308271,1.01517195550705,0.336,2022-08-01,"Rt"
